tag,del,scode,sampname,date,site_name,habitat,microhab,majorhab,management,plotnum,recnum,voucher,abunc,abun,common,xspecies,dups,oldspnumbe,spnumber,family,genus,sp1,author1,rank1,sp2,author2,rank2,sp3,author3,id,xspcode,xxtaxstat,sptempid,species,treetaxa,xxfamily,star,synstar,xstar,detstatus,synspnum
"S"," ",31,"USHINS1",13/08/2009,"ushins","wd","edge","","y",1,2650,0,"",1,"??????","Phryma leptostachya L. var. asiatica Hara","",1762,499,"","","leptostachya","L.","var.","oblongifolia","Hara","","","",2649,392,"No st",1762,"Phryma leptostachya L. var. oblongifolia Koidz.","Phryma leptostachya var. asiatica","PHRYMACEAE","GN","syn","syn","",1762,
" "," ",31,"USHINS1",13/08/2009,"ushins","wd","edge","","y",1,2651,0,"",1,"?????","Sanguisorba officinalis L.","",11499,11499,"Rosaceae","Sanguisorba","officinalis","L.","","","","","","",2650,193,"No st",11499,"Sanguisorba officinalis L.","Sanguisorba officinalis","ROSACEAE","GN","GN","BU","",0,
" "," ",31,"USHINS1",13/08/2009,"ushins","wd","edge","","y",1,2652,0,"",1,"??????","Carpesium divaricatum Sieb. & Zucc.","",3152,3152,"Asteraceae","Carpesium","divaricatum","Sieb. & Zucc.","","","","","","",2651,280,"No st",3152,"Carpesium divaricatum Sieb. et Zucc.","Carpesium divaricatum","Asteraceae","GN","GN","GN","",0,
" "," ",31,"USHINS1",13/08/2009,"ushins","wd","edge","","y",1,2653,0,"",1,"??????","Eupatorium chinense L.","",29804,29804,"Asteraceae","Eupatorium","chinense","L.","","","","","","",2652,44,"No st",29804,"Eupatorium chinense L.","Eupatorium chinense","Asteraceae","GN","GN","GN","",0,
" "," ",31,"USHINS1",13/08/2009,"ushins","wd","edge","","y",1,2654,0,"",1,"??????????","Solidago altissima L.","",4157,4157,"Asteraceae","Solidago","altissima","L.","","","","","","",2653,54,"No st",4157,"Solidago altissima L.","Solidago altissima","Asteraceae","GN","GN","GN","",0,
"S"," ",31,"USHINS1",13/08/2009,"ushins","wd","edge","","y",1,2655,0,"",1,"??????","Paederia scandens (Lour.) Merr.","",7698,4835,"","","foetida","(Lour.) Merr.","","","","","","",2654,386,"No st",7698,"Paederia foetida L.","Paederia scandens","RUBIACEAE","GN","syn","syn","",7698,
" "," ",31,"USHINS1",13/08/2009,"ushins","wd","edge","","y",1,2656,0,"",1,"????","Melampyrum roseum Maxim. var. japonicum Franch. & Savat.","",556,556,"Scrophulariaceae","Melampyrum","roseum","Maxim.","var.","japonicum","Franch. & Savat.","","","",2655,369,"No st",556,"Melampyrum roseum Maxim. var. japonicum","Melampyrum roseum var. japonicum","SCROPHULARIACEAE","GN","GN","GN","",0,
" "," ",31,"USHINS1",13/08/2009,"ushins","wd","edge","","y",1,2657,0,"",1,"??????","Hypericum erectum Thunb.","",29806,10772,"Guttiferae","Hypericum","erectum","Thunb.","","","","","","",2656,113,"No st",10772,"Hypericum erectum Thunb. [1]","Hypericum erectum","Clusiaceae","GN","GN","GN","",0,
" "," ",31,"USHINS1",13/08/2009,"ushins","wd","edge","","y",1,2658,0,"",1,"??","Pueraria lobata (Willd.) Ohwi","",11792,11792,"Leguminosae-p.","Pueraria","lobata","(Willd.) Ohwi","","","","","","",2657,100,"No st",11792,"Pueraria lobata (Willd.) Ohwi","Pueraria lobata","LEGUMINOSAE-PAPILIONOIDEAE","GN","GN","GN","",0,
"S"," ",31,"USHINS1",13/08/2009,"ushins","wd","edge","","y",1,2659,0,"",1,"???","Artemisia princeps Pamp.","",6866,172,"","","indica","Pamp.","var.","maximowiczii","","","","",2658,33,"No st",6866,"Artemisia indica Willd. var. maximowiczii Nakai","Artemisia princeps","Asteraceae","GN","syn","syn","",6866,
" "," ",31,"USHINS1",13/08/2009,"ushins","wd","edge","","y",1,2660,0,"",1,"????","Commelina communis L.","",29796,24996,"Commelinaceae","Commelina","communis","L.","","","","","","",2659,68,"No st",24996,"Commelina communis L.","Commelina communis","COMMELINACEAE","GN","GN","GN","",0,
"S"," ",31,"USHINS1",13/08/2009,"ushins","wd","edge","","y",1,2661,0,"",1,"??????","Agrimonia pilosa Ledeb. var. japonica (Miq.) Nakai","",17352,11493,"","","pilosa","Ledeb.","var.","pilosa","(Miq.) Nakai","","","",2660,247,"No st",17352,"Agrimonia pilosa Ledeb. var. pilosa","Agrimonia pilosa var. japonica","ROSACEAE","GN","","GN","",17352,
" "," ",31,"USHINS1",13/08/2009,"ushins","wd","edge","","y",1,2662,0,"",1,"????","Houttuynia cordata Thunb.","",10614,10614,"Saururaceae","Houttuynia","cordata","Thunb.","","","","","","",2661,335,"No st",10614,"Houttuynia cordata Thunb.","Houttuynia cordata","SAURURACEAE","GN","GN","GN","",0,
" "," ",31,"USHINS1",13/08/2009,"ushins","wd","edge","","y",1,2663,0,"",1,"?????","Patrinia villosa (Thunb.) Juss.","",5257,5257,"Valerianaceae","Patrinia","villosa","(Thunb.) Juss.","","","","","","",2662,388,"No st",5257,"Patrinia villosa (Thunb.) Juss.","Patrinia villosa","VALERIANACEAE","GN","GN","GN","",0,
" "," ",31,"USHINS1",13/08/2009,"ushins","wd","edge","","y",1,2664,0,"",1,"?????????","Platanthera minor (Miq.) Reichb.f.","",28550,28550,"Orchidaceae","Platanthera","minor","(Miq.) Reichb.f.","","","","","","",2663,147,"No st",28550,"Platanthera minor (Miq.) Rchb.f.","Platanthera minor","ORCHIDACEAE","GN","GN","GN","",0,
" "," ",31,"USHINS1",13/08/2009,"ushins","wd","edge","","y",1,2665,0,"",1,"?????","Patrinia villosa (Thunb.) Juss.","",5257,5257,"Valerianaceae","Patrinia","villosa","(Thunb.) Juss.","","","","","","",2664,388,"No st",5257,"Patrinia villosa (Thunb.) Juss.","Patrinia villosa","VALERIANACEAE","GN","GN","GN","",0,
"S"," ",31,"USHINS1",13/08/2009,"ushins","wd","edge","","y",1,2666,0,"",1,"?????","Rabdosia inflexa (Thunb.) Hara","",7911,4996,"","","inflexus","(Thunb.) Hara","","","","","","",2665,405,"No st",7911,"Isodon inflexus (Thunb.) Kudo","Rabdosia inflexa","LABIATAE","GN","syn","syn","",7911,
" "," ",31,"USHINS1",13/08/2009,"ushins","wd","","","y",1,2667,0,"",1,"???","Pteridium aquilinum (L.) Kuhn","",3400,3400,"Dennstaedtiaceae","Pteridium","aquilinum","(L.) Kuhn","","","","","","",2666,404,"No st",3400,"Pteridium aquilinum (L.) Kuhn","Pteridium aquilinum","DENNSTAEDTIACEAE","GN","GN","GN","",0,
" "," ",31,"USHINS1",13/08/2009,"ushins","wd","","","y",1,2668,0,"",1,"???","Chamaecyparis obtusa (Sieb. & Zucc.) Endl.","",3992,3992,"Cupressaceae","Chamaecyparis","obtusa","(Sieb. & Zucc.) Endl.","","","","","","",2667,288,"No st",3992,"Chamaecyparis obtusa (Sieb. et Zucc.) Endl.","Chamaecyparis obtusa","CUPRESSACEAE","BU","BU","BU","",0,
"S"," ",31,"USHINS1",13/08/2009,"ushins","wd","","","y",1,2669,0,"",1,"??????","Mosla punctulata (J. F. Gmel.) Nakai","",29885,4951,"","","scabra","(J. F. Gmel.) Nakai","","","","","","",2668,375,"No st",7842,"Mosla scabra (Thunb.) C. Y. Wu et H. W. Li","Mosla punctulata","LABIATAE","GN","","gn","",7842,
" "," ",31,"USHINS1",13/08/2009,"ushins","wd","","","y",1,2670,0,"",1,"??????","Viola hondoensis W. Becker & H. Boiss.","",5599,5599,"Violaceae","Viola","hondoensis","W. Becker & H. Boiss.","","","","","","",2669,232,"No st",5599,"Viola hondoensis W. Becker et H. Boissieu","Viola hondoensis","VIOLACEAE","GN","GN","GN","",0,
" "," ",31,"USHINS1",13/08/2009,"ushins","wd","planted","","y",1,2671,0,"",1,"?????????","Solidago altissima L.","",4157,4157,"Asteraceae","Solidago","altissima","L.","","","","","","",2670,54,"No st",4157,"Solidago altissima L.","Solidago altissima","Asteraceae","GN","GN","GN","",0,
" "," ",31,"USHINS1",13/08/2009,"ushins","wd","","","y",1,2672,0,"",1,"?????","Lonicera japonica Thunb.","",5231,5231,"Caprifoliaceae","Lonicera","japonica","Thunb.","","","","","","",2671,359,"No st",5231,"Lonicera japonica Thunb. ex Murray","Lonicera japonica","CAPRIFOLIACEAE","GN","GN","GN","",0,
" "," ",31,"USHINS1",13/08/2009,"ushins","wd","","","y",1,2673,0,"",1,"?????","Cayratia japonica (Thunb.) Gagn.","",3193,3193,"Vitaceae","Cayratia","japonica","(Thunb.) Gagn.","","","","","","",2672,285,"No st",3193,"Cayratia japonica (Thunb.) Gagnep.","Cayratia japonica","VITACEAE","GN","GN","GN","",0,
" "," ",31,"USHINS1",13/08/2009,"ushins","wd","","","y",1,2674,0,"",1,"???????","Cocculus trilobus (Thunb.) DC.","",10592,10592,"Menispermaceae","Cocculus","trilobus","(Thunb.) DC.","","","","","","",2673,293,"No st",10592,"Cocculus trilobus (Thunb.) DC.","Cocculus trilobus","MENISPERMACEAE","GN","GN","GN","",0,
" "," ",31,"USHINS1",13/08/2009,"ushins","wd","","","y",1,2675,0,"",1,"??????","Mallotus japonicus (Thunb. ex Murr.) Muell.-Arg.","",5295,5295,"Euphorbiaceae","Mallotus","japonicus","(Thunb. ex Murr.) Muell.-Arg.","","","","","","",2674,368,"No st",5295,"Mallotus japonicus (Thunb. ex L. f.) M{uu}ll. Arg.","Mallotus japonicus","EUPHORBIACEAE","GN","GN","GN","",0,
" "," ",31,"USHINS1",13/08/2009,"ushins","wd","","","y",1,2676,0,"",1,"??????","Eupatorium chinense L.","",29804,29804,"Asteraceae","Eupatorium","chinense","L.","","","","","","",2675,44,"No st",29804,"Eupatorium chinense L.","Eupatorium chinense","Asteraceae","GN","GN","GN","",0,
" "," ",31,"USHINS1",13/08/2009,"ushins","wd","","","y",1,2677,0,"",1,"??????","Hosta albo-marginata (Hooker) Ohwi","",29798,29798,"Hostaceae","Hosta","albomarginata","(Hooker) Ohwi","","","","","","",2676,334,"No st",29798,"Hosta albomarginata (Hooker) Ohwi","Hosta albo-marginata","HOSTACEAE","","","bu","",0,
" "," ",31,"USHINS1",13/08/2009,"ushins","wd","","","y",1,2678,0,"",1,"???????","Thelypteris japonica (Bak.) Ching","",3739,3739,"Thelypteridaceae","Thelypteris","japonica","(Bak.) Ching","","","","","","",2677,430,"No st",3739,"Thelypteris japonica (Baker) Ching","Thelypteris japonica","THELYPTERIDACEAE","GN","GN","GN","",0,
" "," ",31,"USHINS1",13/08/2009,"ushins","wd","","","y",1,2679,0,"",1,"????","Neolitsea sericea (Blume) Koidz.","",10305,10305,"Lauraceae","Neolitsea","sericea","(Blume) Koidz.","","","","","","",2678,124,"No st",10305,"Neolitsea sericea (Blume) Koidz.","Neolitsea sericea","LAURACEAE","GN","GN","GN","",0,
" "," ",31,"USHINS1",13/08/2009,"ushins","wd","","","y",1,2680,0,"",1,"???","Aucuba japonica Thunb.","",3224,3224,"Cornaceae","Aucuba","japonica","Thunb.","","","","","","",2679,270,"No st",3224,"Aucuba japonica Thunb.","Aucuba japonica","AUCUBACEAE","BU","BU","BU","",0,
" "," ",31,"USHINS1",13/08/2009,"ushins","wd","","","y",1,2681,0,"",1,"???","Smilax riparia A. DC. var. ussuriensis (Regel) Hara & T. Koyama","",29821,29821,"Smilacaceae","Smilax","riparia","A. DC.","var.","ussuriensis","(Regel) Hara & T. Koyama","","","",2680,209,"No st",29821,"Smilax riparia A. DC. var. ussuriensis (Regel) Hara & T. Koyama","Smilax riparia var. ussuriensis","SMILACACEAE","syn","syn","GN","",0,
" "," ",31,"USHINS1",13/08/2009,"ushins","wd","","","y",1,2682,0,"",1,"???????","Disporum sessile Don","",29800,29800,"Convallariaceae","Disporum","sessile","Don","","","","","","",2681,305,"No st",29800,"Disporum sessile Don","Disporum sessile","CONVALLARIACEAE","GN","GN","GN","",0,
" "," ",31,"USHINS1",13/08/2009,"ushins","wd","","","y",1,2683,0,"",1,"????","Deparia japonica (Thunb.) M. Kato","",3859,3859,"Woodsiaceae","Deparia","japonica","(Thunb.) M. Kato","","","","","","",2682,303,"No st",3859,"Deparia japonica (Thunb.) M. Kato","Deparia japonica","WOODSIACEAE","GN","GN","GN","",0,
" "," ",31,"USHINS1",13/08/2009,"ushins","wd","","","y",1,2684,0,"",1,"????????","Carpesium glossophyllum Maxim.","",4256,4256,"Asteraceae","Carpesium","glossophyllum","Maxim.","","","","","","",2683,282,"No st",4256,"Carpesium glossophyllum Maxim.","Carpesium glossophyllum","Asteraceae","GN","GN","GN","",0,
" "," ",31,"USHINS1",13/08/2009,"ushins","wd","","","y",1,2685,0,"",1,"?????","Astilbe microphylla Knoll","",11073,11073,"Saxifragaceae","Astilbe","microphylla","Knoll","","","","","","",2684,264,"No st",11073,"Astilbe microphylla Knoll","Astilbe microphylla","SAXIFRAGACEAE","","","BU","",0,
"S"," ",31,"USHINS1",13/08/2009,"ushins","wd","","","y",1,2686,0,"",1,"????","Vitis thunbergii Sieb. & Zucc.","",8742,5488,"","","tricuspidata","Sieb. & Zucc.","","","","","","",2685,240,"No st",8742,"Parthenocissus tricuspidata (Sieb. et Zucc.) Planch.","Vitis thunbergii","VITACEAE","GN","syn","syn","",8742,
" "," ",31,"USHINS1",13/08/2009,"ushins","wd","","","y",1,2687,0,"",1,"??????","Chloranthus serratus (Thunb.) Roem. & Schult.","",10621,10621,"Chloranthaceae","Chloranthus","serratus","(Thunb.) Roem. & Schult.","","","","","","",2686,66,"No st",10621,"Chloranthus serratus (Thunb.) Roem. et Schult.","Chloranthus serratus","CHLORANTHACEAE","GN","GN","GN","",0,
" "," ",31,"USHINS1",13/08/2009,"ushins","wd","","","y",1,2688,0,"",1,"?????","Sasa nipponica Makino & Shibata","",29640,29640,"Gramineae","Sasa","nipponica","Makino & Shibata","","","","","","",2687,164,"No st",29640,"Sasa nipponica (Makino) Makino & Shibata","Sasa nipponica","POACEAE","?","?","BU","",0,
" "," ",31,"USHINS1",13/08/2009,"ushins","wd","","","y",1,2689,0,"",1,"??????","Lindera glauca (Sieb. & Zucc.) Blume","",10280,10280,"Lauraceae","Lindera","glauca","(Sieb. & Zucc.) Blume","","","","","","",2688,122,"No st",10280,"Lindera glauca (Siebold et Zucc.) Blume","Lindera glauca","LAURACEAE","GN","GN","GN","",0,
" "," ",31,"USHINS1",13/08/2009,"ushins","wd","","","y",1,2690,0,"",1,"???","Angelica decursiva (Miq.) Franch. & Savat.","",5794,5794,"Umbelliferae","Angelica","decursiva","(Miq.) Franch. & Savat.","","","","","","",2689,11,"No st",5794,"Angelica decursiva (Miq.) Franch. et Sav.","Angelica decursiva","Apiaceae","GN","GN","GN","",0,
" "," ",31,"USHINS1",13/08/2009,"ushins","wd","","","y",1,2691,0,"",1,"???","Miscanthus sinensis Anderss.","",29542,29542,"Gramineae","Miscanthus","sinensis","Anderss.","","","","","","",2690,160,"No st",29542,"Miscanthus sinensis Anderss.","Miscanthus sinensis","POACEAE","?","?","GN","",0,
" "," ",31,"USHINS1",13/08/2009,"ushins","wd","","","y",1,2692,0,"",1,"??????","Euphorbia pekinensis Rupr.","",29865,29865,"Euphorbiaceae","Euphorbia","pekinensis","Rupr.","","","","","","",2691,91,"No st",29865,"Euphorbia pekinensis Rupr.","Euphorbia pekinensis","EUPHORBIACEAE","GN","GN","GN","",0,
" "," ",31,"USHINS1",13/08/2009,"ushins","wd","","","y",1,2693,0,"",1,"?????","Phtheirospermum japonicum (Thunb.) Kanitz??","",5108,5108,"Scrophulariaceae","Phtheirospermum","japonicum","(Thunb.) Kanitz??","","","","","","",2692,393,"No st",5108,"Phtheirospermum japonicum (Thunb.) Kanitz","Phtheirospermum japonicum","SCROPHULARIACEAE","GN","GN","GN","",0,
"S"," ",31,"USHINS1",13/08/2009,"ushins","wd","","","y",1,2694,0,"",1,"?????","Aster ageratoides Turcz. subsp. ovatus (Franch. & Savat.) Kitam.","",1014,3149,"","","ovatus","Turcz.","","","(Franch. & Savat.) Kitam.","","","",2693,35,"No st",1014,"Aster ovatus (Franch. et Sav.) Soejima et Mot. Ito","Aster ageratoides ssp. ovatus","Asteraceae","BU","syn","syn","",1014,
" "," ",31,"USHINS1",13/08/2009,"ushins","wd","","","y",1,2695,0,"",1,"????","Lilium auratum Lindl.","",25942,25942,"Liliaceae","Lilium","auratum","Lindl.","","","","","","",2694,125,"No st",25942,"Lilium auratum Lindl.","Lilium auratum","LILIACEAE","BU/","BU/","BU","",0,
" "," ",31,"USHINS1",13/08/2009,"ushins","wd","","","y",1,2696,0,"",1,"?????????","Phytolacca americana L.","",10043,10043,"Phytolaccaceae","Phytolacca","americana","L.","","","","","","",2695,150,"No st",10043,"Phytolacca americana L.","Phytolacca americana","PHYTOLACCACEAE","GN","GN","GN","",0,
" "," ",31,"USHINS1",13/08/2009,"ushins","wd","","","y",1,2697,0,"",1,"??????","Viola phalacrocarpa Maxim.","",5583,5583,"Violaceae","Viola","phalacrocarpa","Maxim.","","","","","","",2696,235,"No st",5583,"Viola phalacrocarpa Maxim.","Viola phalacrocarpa","VIOLACEAE","GN","GN","GN","",0,
"S"," ",31,"USHINS1",13/08/2009,"ushins","wd","","","y",1,2698,0,"",1,"?????","Potentilla fragarioides L. var. major Maxim.","",17648,11551,"","","sprengeliana","L.","","","Maxim.","","","",2697,181,"No st",17648,"Potentilla sprengeliana Lehm.","Potentilla fragarioides var. major","ROSACEAE","GN","","GN","",17648,
" "," ",31,"USHINS1",13/08/2009,"ushins","wd","","","y",1,2699,0,"",1,"????","Liriope platyphylla Wang & Tang","",29799,29799,"Convallariaceae","Liriope","platyphylla","Wang & Tang","","","","","","",2698,356,"No st",29799,"Liriope platyphylla Wang & Tang","Liriope platyphylla","CONVALLARIACEAE","","","syn","",0,
" "," ",33,"USHINS3",13/08/2009,"ushins","wd","","","n",3,2700,0,"",1,"??????","Pleioblastus chino (Franch. & Savat.) Makino","",29795,29795,"Gramineae","Pleioblastus","chino","(Franch. & Savat.) Makino","","","","","","",2699,395,"No st",29795,"Pleioblastus chino (Franch. & Savat.) Makino","Pleioblastus chino","POACEAE","GN","GN","GN","",0,
" "," ",33,"USHINS3",13/08/2009,"ushins","wd","","","n",3,2701,0,"",1,"??","Wisteria floribunda (Willd.) DC.","",11647,11647,"Leguminosae-p.","Wisteria","floribunda","(Willd.) DC.","","","","","","",2700,104,"No st",11647,"Wisteria floribunda (Willd.) DC.","Wisteria floribunda","LEGUMINOSAE-PAPILIONOIDEAE","BU","BU","GN","",0,
" "," ",33,"USHINS3",13/08/2009,"ushins","wd","","","n",3,2702,0,"",1,"??","Castanea crenata Sieb. & Zucc.","",9752,9752,"Fagaceae","Castanea","crenata","Sieb. & Zucc.","","","","","","",2701,105,"No st",9752,"Castanea crenata Siebold et Zucc","Castanea crenata","FAGACEAE","GN","GN","GN","",0,
" "," ",33,"USHINS3",13/08/2009,"ushins","wd","","","n",3,2703,0,"",1,"????","Quercus myrsinaefolia Blume","",30217,30217,"Fagaceae","Quercus","myrsinaefolia","Blume","","","","","","",2702,109,"No st",30217,"Quercus myrsinaefolia Blume","Quercus myrsinaefolia","FAGACEAE","BU?","BU?","BU?","",0,
"S"," ",33,"USHINS3",13/08/2009,"ushins","wd","","","n",3,2704,0,"",1,"?????","Prunus jamasakura Sieb. ex Koidz.","",16825,11370,"","","jamasakura","Sieb. ex Koidz.","var.","jamasakura","","","","",2703,-999,"NEW!",16825,"Cerasus jamasakura (Siebold ex Koidz.) H.Ohba var. jamasakura","Prunus jamasakura","ROSACEAE","BU","","BU","",16825,
" "," ",33,"USHINS3",13/08/2009,"ushins","wd","","","n",3,2705,0,"f",2,"???","Quercus acutissima Carrutherus","",9721,9721,"Fagaceae","Quercus","acutissima","Carrutherus","","","","","","",2704,108,"No st",9721,"Quercus acutissima Carruth.","Quercus acutissima","FAGACEAE","GN","GN","GN","",0,
"S"," ",33,"USHINS3",13/08/2009,"ushins","wd","","","n",3,2706,0,"",1,"???????","Prunus grayana Maxim.","",16635,11327,"","","grayana","Maxim.","","","","","","",2705,-999,"NEW!",16635,"Padus grayana (Maxim.) C.K.Schneid.","Prunus grayana","ROSACEAE","GN","","GN","",16635,
" "," ",33,"USHINS3",13/08/2009,"ushins","wd","","","n",3,2707,0,"",1,"??","Cryptomeria japonica (L.f.) D. Don","",3965,3965,"Cryptomeriaceae","Cryptomeria","japonica","(L.f.) D. Don","","","","","","",2706,298,"No st",3965,"Cryptomeria japonica (L. f.) D. Don","Cryptomeria japonica","TAXODIACEAE","BU","BU","BU","",0,
" "," ",33,"USHINS3",13/08/2009,"ushins","wd","","","n",3,2708,0,"",1,"???","Quercus serrata Thunb. ex. Muuray","",9727,9727,"Fagaceae","Quercus","serrata","Thunb. ex. Muuray","","","","","","",2707,110,"No st",9727,"Quercus serrata Murray","Quercus serrata","FAGACEAE","GN","GN","GN","",0,
" "," ",33,"USHINS3",13/08/2009,"ushins","wd","","","n",3,2709,0,"f",2,"?????","Zanthoxylum piperitum (L.) DC.","",5338,5338,"Rutaceae","Zanthoxylum","piperitum","(L.) DC.","","","","","","",2708,199,"No st",5338,"Zanthoxylum piperitum (L.) DC.","Zanthoxylum piperitum","RUTACEAE","GN","GN","GN","",0,
" "," ",33,"USHINS3",13/08/2009,"ushins","wd","","","n",3,2710,0,"",1,"???????","Zanthoxylum schinifolium Sieb. & Zucc.","",5343,5343,"Rutaceae","Zanthoxylum","schinifolium","Sieb. & Zucc.","","","","","","",2709,200,"No st",5343,"Zanthoxylum schinifolium Sieb. et Zucc.","Zanthoxylum schinifolium","RUTACEAE","GN","GN","GN","",0,
" "," ",33,"USHINS3",13/08/2009,"ushins","wd","","","n",3,2711,0,"",1,"???????","Callicarpa japonica Thunb.","",4907,4907,"Verbenaceae","Callicarpa","japonica","Thunb.","","","","","","",2710,276,"No st",4907,"Callicarpa japonica Thunb.","Callicarpa japonica","LABIATAE","GN","GN","GN","",0,
" "," ",33,"USHINS3",13/08/2009,"ushins","wd","","","n",3,2712,0,"",1,"????","Styrax japonica Sieb. & Zucc.","",4592,4592,"Styracaceae","Styrax","japonicus","Sieb. & Zucc.","","","","","","",2711,218,"No st",4592,"Styrax japonicus Sieb. et Zucc.","Styrax japonica","STYRACACEAE","GN","GN","GN","",0,
" "," ",33,"USHINS3",13/08/2009,"ushins","wd","","","n",3,2713,0,"",1,"??","Pueraria lobata (Willd.) Ohwi","",11792,11792,"Leguminosae-p.","Pueraria","lobata","(Willd.) Ohwi","","","","","","",2712,100,"No st",11792,"Pueraria lobata (Willd.) Ohwi","Pueraria lobata","LEGUMINOSAE-PAPILIONOIDEAE","GN","GN","GN","",0,
" "," ",33,"USHINS3",13/08/2009,"ushins","wd","","","n",3,2714,0,"",1,"???","Akebia quinata (Thunb.) Decne.","",10579,10579,"Lardizabalaceae","Akebia","quinata","(Thunb.) Decne.","","","","","","",2713,249,"No st",10579,"Akebia quinata (Houtt.) Decne.","Akebia quinata","LARDIZABALACEAE","GN","GN","GN","",0,
" "," ",32,"USHINS2",13/08/2009,"ushins","wd","","mushroom","y",2,2715,0,"",1,"???","Quercus serrata Thunb. ex. Muuray","",9727,9727,"Fagaceae","Quercus","serrata","Thunb. ex. Muuray","","","","","","",2714,110,"No st",9727,"Quercus serrata Murray","Quercus serrata","FAGACEAE","GN","GN","GN","",0,
" "," ",32,"USHINS2",13/08/2009,"ushins","wd","","mushroom","y",2,2716,0,"",1,"?????","Symplocos chinensis (Lour.) Druce var. leucocarpa (Nakai) Ohwi form. pilosa (Nakai) Ohwi","",29789,29789,"Symplocaceae","Symplocos","chinensis","(Lour.) Druce","var.","leucocarpa","(Nakai) Ohwi form. pilosa (Nakai) Ohwi","f.","pilosa","(Nakai) Ohwi",2715,220,"No st",29789,"Symplocos chinensis (Lour.) Druce var. leucocarpa (Nakai) Ohwi f. pilosa  (Nakai) Ohwi","Symplocos chinensis var. leucocarpa f. pilosa","SYMPLOCACEAE","f.","f.","GN","",0,
" "," ",32,"USHINS2",13/08/2009,"ushins","wd","","mushroom","y",2,2717,0,"",1,"????","Quercus myrsinaefolia Blume","",30217,30217,"Fagaceae","Quercus","myrsinaefolia","Blume","","","","","","",2716,109,"No st",30217,"Quercus myrsinaefolia Blume","Quercus myrsinaefolia","FAGACEAE","BU?","BU?","BU?","",0,
" "," ",32,"USHINS2",13/08/2009,"ushins","wd","","mushroom","y",2,2718,0,"",1,"????","Euscaphis japonica (Thunb.) Kanitz","",5455,5455,"Staphyleaceae","Euscaphis","japonica","(Thunb.) Kanitz","","","","","","",2717,324,"No st",5455,"Euscaphis japonica (Thunb.) Kanitz","Euscaphis japonica","STAPHYLEACEAE","GN","GN","GN","",0,
" "," ",32,"USHINS2",13/08/2009,"ushins","wd","","mushroom","y",2,2719,0,"",1,"??????","Akebia trifoliata (Thunb.) Koidz.","",10580,10580,"Lardizabalaceae","Akebia","trifoliata","(Thunb.) Koidz.","","","","","","",2718,250,"No st",10580,"Akebia trifoliata (Thunb.) Koidz.","Akebia trifoliata","LARDIZABALACEAE","GN","GN","GN","",0,
" "," ",32,"USHINS2",13/08/2009,"ushins","wd","","mushroom","y",2,2720,0,"",1,"??","Wisteria floribunda (Willd.) DC.","",11647,11647,"Leguminosae-p.","Wisteria","floribunda","(Willd.) DC.","","","","","","",2719,104,"No st",11647,"Wisteria floribunda (Willd.) DC.","Wisteria floribunda","LEGUMINOSAE-PAPILIONOIDEAE","BU","BU","GN","",0,
" "," ",32,"USHINS2",13/08/2009,"ushins","wd","","mushroom","y",2,2721,0,"",1,"???","Smilax riparia A. DC. var. ussuriensis (Regel) Hara & T. Koyama","",29821,29821,"Smilacaceae","Smilax","riparia","A. DC.","var.","ussuriensis","(Regel) Hara & T. Koyama","","","",2720,209,"No st",29821,"Smilax riparia A. DC. var. ussuriensis (Regel) Hara & T. Koyama","Smilax riparia var. ussuriensis","SMILACACEAE","syn","syn","GN","",0,
" "," ",32,"USHINS2",13/08/2009,"ushins","wd","","mushroom","y",2,2722,0,"",1,"????????","Adenophora triphylla (Thunb.) A. DC. var. japonica (Regel) Hara","",566,566,"Campanulaceae","Adenophora","triphylla","(Thunb.) A. DC.","var.","japonica","(Regel) Hara","","","",2721,246,"No st",566,"Adenophora triphylla (Thunb. ex Murray) A. DC. var. japonica Regel","Adenophora triphylla var. japonica","CAMPANULACEAE","GN","GN","GN","",0,
" "," ",32,"USHINS2",13/08/2009,"ushins","wd","","mushroom","y",2,2723,0,"",1,"?????","Zanthoxylum piperitum (L.) DC.","",5338,5338,"Rutaceae","Zanthoxylum","piperitum","(L.) DC.","","","","","","",2722,199,"No st",5338,"Zanthoxylum piperitum (L.) DC.","Zanthoxylum piperitum","RUTACEAE","GN","GN","GN","",0,
" "," ",32,"USHINS2",13/08/2009,"ushins","wd","","mushroom","y",2,2724,0,"",1,"?????","Smilax nipponica Miq.","",29886,29886,"Smilacaceae","Smilax","nipponica","Miq.","","","","","","",2723,208,"No st",29886,"Smilax nipponica Miq.","Smilax nipponica","SMILACACEAE","GN","GN","GN","",0,
" "," ",32,"USHINS2",13/08/2009,"ushins","wd","","mushroom","y",2,2725,0,"",1,"?????","Lonicera japonica Thunb.","",5231,5231,"Caprifoliaceae","Lonicera","japonica","Thunb.","","","","","","",2724,359,"No st",5231,"Lonicera japonica Thunb. ex Murray","Lonicera japonica","CAPRIFOLIACEAE","GN","GN","GN","",0,
" "," ",32,"USHINS2",13/08/2009,"ushins","wd","","mushroom","y",2,2726,0,"",1,"?????","Berchemia racemosa Sieb. & Zucc.","",5480,5480,"Rhamnaceae","Berchemia","racemosa","Sieb. & Zucc.","","","","","","",2725,272,"No st",5480,"Berchemia racemosa Sieb. et Zucc.","Berchemia racemosa","RHAMNACEAE","GN","GN","GN","",0,
