tag,del,scode,sampname,date,voucher,localname,hatusimasp,abun,treecount,hatufam,id,oldspnumbe,spnumber,family,genus,sp1,author1,rank1,sp2,author2,detstatus,xxfamily,star,synstar,xstar,sptempid,species,common,treetaxa,oldspnov,synspnum
" "," ",4018,"RKayo4",27/06/2010,"","ÉÄÉx","Stauntonia hexaphylla (Thunb.) Decne.",1,0,"Lardizabalaceae",1457,10578,10578,"Lardizabalaceae","Stauntonia","hexaphylla","(Thunb.) Decne.","","","","","LARDIZABALACEAE","GN","GN","GN",10578,"Stauntonia hexaphylla (Thunb.) Decne.","","Stauntonia hexaphylla","Stauntonia hexaphylla (Thunb.) Decne.",0,
" "," ",4018,"RKayo4",27/06/2010,"","ÉqÉáÉEÉ^ÉìÉJÉYÉâ","Coptosapelta diffusa (Champ. ex Benth.) v. Steenis",1,0,"Rubiaceae",1458,4783,4783,"Rubiaceae","Coptosapelta","diffusa","(Champ. ex Benth.) v. Steenis","","","","","RUBIACEAE","BU","BU","BU",4783,"Coptosapelta diffusa (Champ. ex Benth.) Steenis","","Coptosapelta diffusa","Coptosapelta diffusa (Champ. ex Benth.) v. Steenis",0,
"S"," ",4018,"RKayo4",27/06/2010,"F639","ÉÄÉbÉ`ÉÉÉKÉâ","Ilex maximowicziana Loesen. var. mutchagara (Makino) Hatusima",1,0,"Aquifoliaceae",1459,2207,5410,"Aquifoliaceae","Ilex","maximowicziana","Loesen.","","","(Makino) Hatusima","","AQUIFOLIACEAE","GD","syn","syn",2207,"Ilex maximowicziana Loes.","","Ilex maximowicziana var. mutchagara","Ilex maximowicziana Loesen. var. mutchagara (Makino) Hatusima",2207,
"S"," ",4018,"RKayo4",27/06/2010,"","ÉgÉNÉTÉâÉì","Cephalantheropsis gracilis (Lindl.) S. Y. HU",1,0,"Orchidaceae",1460,27274,27273,"Orchidaceae","Cephalantheropsis","obcordata","(Lindl.) S. Y. HU","","","","","ORCHIDACEAE","GN","","GN",27274,"Cephalantheropsis obcordata (Lindl.) Ormerod","","Cephalantheropsis gracilis","Cephalantheropsis gracilis (Lindl.) S. Y. HU",27274,
" "," ",4018,"RKayo4",27/06/2010,"F640","ÉVÉçÉ~É~ÉY","Diplospora dubia (Lindl.) Masam.",1,0,"Rubiaceae",1461,29981,29981,"Rubiaceae","Diplospora","dubia","(Lindl.) Masam.","","","","","RUBIACEAE","GN","GN","GN",29981,"Diplospora dubia (Lindl.) Masam.","","Diplospora dubia","Diplospora dubia (Lindl.) Masam.",0,
" "," ",4018,"RKayo4",27/06/2010,"","ÉcÉãÉâÉì","Calanthe triplicata (Willem.) Ames",1,0,"Orchidaceae",1462,27103,27103,"Orchidaceae","Calanthe","triplicata","(Willem.) Ames","","","","","ORCHIDACEAE","GN","GN","GN",27103,"Calanthe triplicata (Willemet) Ames","","Calanthe triplicata","Calanthe triplicata (Willem.) Ames",0,
" "," ",4018,"RKayo4",27/06/2010,"","ÉgÉLÉèÉKÉL","Diospyros morrisiana Hance",1,0,"Ebenaceae",1463,4587,4587,"Ebenaceae","Diospyros","morrisiana","Hance","","","","","EBENACEAE","GN","GN","GN",4587,"Diospyros morrisiana Hance","","Diospyros morrisiana","Diospyros morrisiana Hance",0,
" "," ",4018,"RKayo4",27/06/2010,"","ÉcÉQÉÇÉ`","Ilex goshiensis Hayata",1,0,"Aquifoliaceae",1464,5417,5417,"Aquifoliaceae","Ilex","goshiensis","Hayata","","","","","AQUIFOLIACEAE","GN","GN","GN",5417,"Ilex goshiensis Hayata","","Ilex goshiensis","Ilex goshiensis Hayata",0,
" "," ",4018,"RKayo4",27/06/2010,"","ÉgÉxÉâ","Pittosporum tobira (Thunb.) Dryand ex Aiton",1,0,"Pittosporaceae",1465,11238,11238,"Pittosporaceae","Pittosporum","tobira","(Thunb.) Dryand ex Aiton","","","","","PITTOSPORACEAE","GN","GN","GN",11238,"Pittosporum tobira (Thunb.) W.T.Aiton","","Pittosporum tobira","Pittosporum tobira (Thunb.) Dryand ex Aiton",0,
" "," ",4018,"RKayo4",27/06/2010,"F641","ÉiÉKÉ~É{É`ÉáÉEÉW","Psychotria manillensis Bartl. ex DC.",1,0,"Rubiaceae",1466,4826,4826,"Rubiaceae","Psychotria","manillensis","Bartl. ex DC.","","","","","RUBIACEAE","GN","GN","GN",4826,"Psychotria manillensis Bartl. ex DC.","","Psychotria manillensis","Psychotria manillensis Bartl. ex DC.",0,
" "," ",4018,"RKayo4",27/06/2010,"F642","ÉTÉNÉâÉcÉcÉW","Rhododendron tashiroi Maxim.",1,0,"Ericaceae",1467,4449,4449,"Ericaceae","Rhododendron","tashiroi","Maxim.","","","","","ERICACEAE","GD","GD","GD",4449,"Rhododendron tashiroi Maxim.","","Rhododendron tashiroi","Rhododendron tashiroi Maxim.",0,
" "," ",4018,"RKayo4",27/06/2010,"","ÉÑÉ}ÉÇÉÇ","Myrica rubra S. & Z.",1,0,"Myricaceae",1468,9574,9574,"MYRICACEAE","Myrica","rubra","S. & Z.","","","","","MYRICACEAE","GN","GN","GN",9574,"Myrica rubra Siebold et Zucc.","","Myrica rubra","Myrica rubra S. & Z.",0,
" "," ",4018,"RKayo4",27/06/2010,"","ÉVÉoÉjÉbÉPÉC","Cinnamomum doederleinii Engl.",1,0,"Lauraceae",1469,10268,10268,"Lauraceae","Cinnamomum","doederleinii","Engl.","","","","","LAURACEAE","?","?","BK",10268,"Cinnamomum doederleinii Engl.","","Cinnamomum doederleinii","Cinnamomum doederleinii Engl.",0,
" "," ",4018,"RKayo4",27/06/2010,"","ÉzÉìÉOÉEÉVÉ_","Lindsaea odorata Roxb.",1,0,"Lindsaeaceae",1470,3418,3418,"Lindsaeaceae","Lindsaea","odorata","Roxb.","","","","","DENNSTAEDTIACEAE","GN","GN","GN",3418,"Lindsaea odorata Roxb.","","Lindsaea odorata","Lindsaea odorata Roxb.",0,
" "," ",4018,"RKayo4",27/06/2010,"","ÉIÉIÉÄÉâÉTÉLÉVÉLÉu","Callicarpa japonica Thunb. var. luxurians Rehd.",1,0,"Verbenaceae",1471,458,458,"Verbenaceae","Callicarpa","japonica","Thunb.","var.","luxurians","Rehd.","","LABIATAE","BU","BU","BU",458,"Callicarpa japonica Thunb. var. luxurians","","Callicarpa japonica var. luxurians","Callicarpa japonica Thunb. var. luxurians Rehd.",0,
" "," ",4018,"RKayo4",27/06/2010,"","ÉCÉkÉ}ÉL","Podocarpus macrophyllus (Thunb.) Sweet",1,0,"Podocarpaceae",1472,4000,4000,"Podocarpaceae","Podocarpus","macrophyllus","(Thunb.) Sweet","","","","","PODOCARPACEAE","GN","GN","GN",4000,"Podocarpus macrophyllus (Thunb.) D. Don","","Podocarpus macrophyllus","Podocarpus macrophyllus (Thunb.) Sweet",0,
"S"," ",4018,"RKayo4",27/06/2010,"","ÉÑÉGÉÑÉ}ÉlÉRÉmÉ`É`","Rhamnella inaequilatera Ohwi",1,0,"Rhamnaceae",1473,8737,674,"Rhamnaceae","Rhamnella","franguloides","Ohwi","var.","inaequilatera","","","RHAMNACEAE","BK","syn","syn",8737,"Rhamnella franguloides (Maxim.) Weberb. var. inaequilatera Ohwi","","Rhamnella inaequilatera","Rhamnella inaequilatera Ohwi",8737,
"S"," ",4018,"RKayo4",27/06/2010,"","ÉtÉJÉmÉL","Schefflera octophylla (Lour.) Harms",1,1,"Araliaceae",1474,9291,5741,"Araliaceae","Schefflera","heptaphylla","(Lour.) Harms","","","","","ARALIACEAE","GN","syn","syn",9291,"Schefflera heptaphylla (L.) Frodin","","Schefflera octophylla","Schefflera octophylla (Lour.) Harms",9291,
" "," ",4018,"RKayo4",27/06/2010,"","ÉXÉ_ÉWÉC","Castanopsis sieboldii (Makino) Hatusima ex Yamazaki & Mashiba",1,11,"Fagaceae",1475,18024,18024,"Fagaceae","Castanopsis","sieboldii","(Makino) Hatusima ex Yamazaki & Mashiba","","","","","FAGACEAE","BU/","BU/","GN",18024,"Castanopsis sieboldii (Makino) Hatus ex T.Yamaz. et Mashiba","","Castanopsis sieboldii","Castanopsis sieboldii (Makino) Hatusima ex Yamazaki & Mashiba",0,
"S"," ",4018,"RKayo4",27/06/2010,"","ÉCÉWÉÖ","Schima wallichii (DC.) Korthals ssp. liukiuensis (Nakai) Bloemb.",1,3,"Theaceae",1476,14746,10726,"Theaceae","Schima","noronhae","(DC.) Korthals","","","(Nakai) Bloemb.","","THEACEAE","GN","","?",14746,"Schima noronhae Reinw, Blume","","Schima wallichii ssp. liukiuensis","Schima wallichii (DC.) Korthals ssp. liukiuensis (Nakai) Bloemb.",14746,
" "," ",4018,"RKayo4",27/06/2010,"","ÉAÉ}É~ÉAÉâÉJÉV","Quercus glauca Thunb. var. amamiana (Hats.) Hatusima",1,2,"Fagaceae",1477,9740,9740,"Fagaceae","Quercus","glauca","Thunb.","var.","amamiana","(Hats.) Hatusima","","FAGACEAE","BK","BK","gn",9740,"Quercus glauca Thunb. var. amamiana (Hatus.) Hatus. ex H.Ohba","","Quercus glauca var. amamiana","Quercus glauca Thunb. var. amamiana (Hats.) Hatusima",0,
" "," ",4019,"Urasoe",01/07/2010,"F643","ÉMÉáÉNÉVÉìÉJ","Tarenna gracilipes (Hayata) Ohwi",1,0,"Rubiaceae",1478,4789,4789,"Rubiaceae","Tarenna","gracilipes","(Hayata) Ohwi","","","","","RUBIACEAE","GD","GD","GD",4789,"Tarenna gracilipes (Hayata) Ohwi","","Tarenna gracilipes","Tarenna gracilipes (Hayata) Ohwi",0,
" "," ",4019,"Urasoe",01/07/2010,"","ÉzÉEÉrÉJÉìÉWÉÖ","Nephrolepis biserrata (Sw.) Schott",2,0,"Davalliaceae",1479,3425,3425,"Oleandraceae","Nephrolepis","biserrata","(Sw.) Schott","","","","","OLEANDRACEAE","GN","GN","GN",3425,"Nephrolepis biserrata (Sw.) Schott","","Nephrolepis biserrata","Nephrolepis biserrata (Sw.) Schott",0,
" "," ",4019,"Urasoe",01/07/2010,"","ÉNÉèÉYÉCÉÇ","Alocasia odora (Lodd.) Spach",1,0,"Araceae",1480,24245,24245,"Araceae","Alocasia","odora","(Lodd.) Spach","","","","","ARACEAE","GN","GN","syn",24245,"Alocasia odora (Lindl.) K.Koch","","Alocasia odora","Alocasia odora (Lodd.) Spach",0,
" "," ",4019,"Urasoe",01/07/2010,"","ÉnÉ[ÉmÉL","Rhus succedanea L.",1,0,"Anacardiaceae",1481,5374,5374,"Anacardiaceae","Rhus","succedanea","L.","","","","","ANACARDIACEAE","GN","GN","GN",5374,"Rhus succedanea L.","","Rhus succedanea","Rhus succedanea L.",0,
" "," ",4019,"Urasoe",01/07/2010,"","ÉtÉEÉgÉEÉJÉYÉâ","Piper kadzura (Choisy) Ohwi",3,0,"Piperaceae",1482,10617,10617,"Piperaceae","Piper","kadsura","(Choisy) Ohwi","","","","","PIPERACEAE","GN","GN","GN",10617,"Piper kadsura (Choisy) Ohwi","","Piper kadzura","Piper kadzura (Choisy) Ohwi",0,
" "," ",4019,"Urasoe",01/07/2010,"","ÉiÉKÉ~É{É`ÉáÉEÉW","Psychotria manillensis Bartl. ex DC.",1,0,"Rubiaceae",1483,4826,4826,"Rubiaceae","Psychotria","manillensis","Bartl. ex DC.","","","","","RUBIACEAE","GN","GN","GN",4826,"Psychotria manillensis Bartl. ex DC.","","Psychotria manillensis","Psychotria manillensis Bartl. ex DC.",0,
" "," ",4019,"Urasoe",01/07/2010,"","ÉGÉ_ÉEÉ`É`ÉaÉ~ÉUÉT","Oplismenus compositus (L.) Beauv.",1,0,"Gramineae",1484,29550,29550,"Gramineae","Oplismenus","compositus","(L.) Beauv.","","","","","Gramineae","?","?","GN",29550,"Oplismenus compositus (L.) P.Beauv.","","Oplismenus compositus","Oplismenus compositus (L.) Beauv.",0,
" "," ",4019,"Urasoe",01/07/2010,"","ÉRÉoÉmÉnÉXÉmÉnÉJÉYÉâ","Stephania longa Lour.",1,0,"Menispermaceae",1485,30168,30168,"Menispermaceae","Stephania","longa","Lour.","","","","","MENISPERMACEAE","GN","GN","GN",30168,"Stephania longa Lour.","","Stephania longa","Stephania longa Lour.",0,
" "," ",4019,"Urasoe",01/07/2010,"","ÉäÉÖÉEÉLÉÖÉEÉCÉmÉÇÉgÉ\ÉE","Pteris ryukyuensis Tagawa",2,0,"Pteridaceae",1486,3464,3464,"Pteridaceae","Pteris","ryukyuensis","Tagawa","","","","","PTERIDACEAE","GN","GN","GN",3464,"Pteris ryukyuensis Tagawa","","Pteris ryukyuensis","Pteris ryukyuensis Tagawa",0,
" "," ",4019,"Urasoe",01/07/2010,"","ÉQÉbÉLÉc","Murraya paniculata (L.) Jack",1,0,"Rutaceae",1487,5347,5347,"Rutaceae","Murraya","paniculata","(L.) Jack","","","","","RUTACEAE","GN","GN","GN",5347,"Murraya paniculata (L.) Jack","","Murraya paniculata","Murraya paniculata (L.) Jack",0,
" "," ",4019,"Urasoe",01/07/2010,"F644","ÉLÉ_É`ÉCÉkÉzÉEÉYÉL","Solanum spirale Roxb.",1,0,"Solanaceae",1488,30000,30000,"Solanaceae","Solanum","spirale","Roxb.","","","","","SOLANACEAE","GN","GN","GN",30000,"Solanum spirale Roxb.","","Solanum spirale","Solanum spirale Roxb.",0,
" "," ",4019,"Urasoe",01/07/2010,"","ÉiÉKÉoÉJÉjÉNÉT","Lygodium japonicum (Thunb.) Sw. var. microstachyum (Desv.) Tard. & C. Chr.",1,0,"Schizaeaceae",1489,29988,29988,"Schizaeaceae","Lygodium","japonicum","(Thunb.) Sw.","var.","microstachyum","(Desv.) Tard. & C.","","SCHIZAEACEAE","GN","GN","GN",29988,"Lygodium japonicum (Thunb.) Sw. var. microstachyum (Desv.) Tard. & C.","","Lygodium japonicum var. microstachyum","Lygodium japonicum (Thunb.) Sw. var. microstachyum (Desv.) Tard. & C.",0,
"S"," ",4019,"Urasoe",01/07/2010,"","É^ÉCÉèÉìÉAÉLÉOÉ~","Elaeagnus thunbergii Serv.",1,0,"Elaeagnaceae",1490,8909,5557,"Elaeagnaceae","Elaeagnus","liukiuensis","Serv.","","","","","ELAEAGNACEAE","BK","syn","syn",8909,"Elaeagnus liukiuensis Rehder","","Elaeagnus thunbergii","Elaeagnus thunbergii Serv.",8909,
" "," ",4019,"Urasoe",01/07/2010,"","ÉÑÉuÉjÉbÉPÉC","Cinnamomum pseudo-pedunculatum Hayata",1,0,"Lauraceae",1491,10271,10271,"Lauraceae","Cinnamomum","pseudo-pedunculatum","Hayata","","","","","LAURACEAE","BK","BK","GN",10271,"Cinnamomum pseudo-pedunculatum Hayata","","Cinnamomum pseudo-pedunculatum","Cinnamomum pseudo-pedunculatum Hayata",0,
" "," ",4019,"Urasoe",01/07/2010,"","ÉAÉJÉM","Bischofia javanica Bl.",1,0,"Euphorbiaceae",1492,5267,5267,"Euphorbiaceae","Bischofia","javanica","Bl.","","","","","EUPHORBIACEAE","GN","GN","GN",5267,"Bischofia javanica Blume","","Bischofia javanica","Bischofia javanica Bl.",0,
" "," ",4019,"Urasoe",01/07/2010,"","ÉnÉhÉmÉL","Oreocnide pedunculata (Shirai) Masam.",1,0,"Urticaceae",1493,29957,9875,"Urticaceae","Oreocnide","pedunculata","(Shirai) Masam.","","","","","URTICACEAE","GN","GN","GD",9875,"Oreocnide pedunculata (Shirai) Masam.","","Oreocnide pedunculata","Oreocnide pedunculata (Shirai) Masam.",0,
" "," ",4019,"Urasoe",01/07/2010,"","ÉmÉJÉâÉÄÉV","Boehmeria nivea (L.) Gaudich. f. viridula (Yamam.) Hatusima, comb. nov.",1,0,"Urticaceae",1494,9847,9847,"Urticaceae","Boehmeria","nivea","(L.) Gaudich. f. viridula (Yamam.) Hatusima, comb. nov","","","","","URTICACEAE","","","GN",9847,"Boehmeria nivea (L.) Gaudich.","","Boehmeria nivea","Boehmeria nivea (L.) Gaudich. f. viridula (Yamam.) Hatusima, comb. nov",0,
" "," ",4019,"Urasoe",01/07/2010,"","ÉzÉVÉ_","Thelypteris acuminata (Houtt.) Morton",1,0,"Aspidiaceae",1495,3748,3748,"Thelypteridaceae","Thelypteris","acuminata","(Houtt.) Morton","","","","","THELYPTERIDACEAE","GN","GN","GN",3748,"Thelypteris acuminata (Houtt.) C. V. Morton","","Thelypteris acuminata","Thelypteris acuminata (Houtt.) Morton",0,
" "," ",4019,"Urasoe",01/07/2010,"","ÉNÉèÉmÉnÉGÉmÉL","Celtis boninensis Koidz.",1,0,"Ulmaceae",1496,9769,9769,"Ulmaceae","Celtis","boninensis","Koidz.","","","","","ULMACEAE","GD","GD","?",9769,"Celtis boninensis Koidz.","","Celtis boninensis","Celtis boninensis Koidz.",0,
" "," ",4019,"Urasoe",01/07/2010,"","ÉiÉìÉLÉìÉnÉ[","Sapium sebiferum (L.) Roxb.",1,0,"Euphorbiaceae",1497,5302,5302,"Euphorbiaceae","Sapium","sebiferum","(L.) Roxb.","","","","","EUPHORBIACEAE","GN","GN","GN",5302,"Sapium sebiferum (L.) Roxb.","","Sapium sebiferum","Sapium sebiferum (L.) Roxb.",0,
" "," ",4019,"Urasoe",01/07/2010,"","ÉäÉÖÉEÉLÉÖÉEÉeÉCÉJÉJÉYÉâ","Farfugium japonicum (L. f.) Kitam. var. luchuense (Masam.) Kitamura",1,0,"Compositae",1498,115,115,"Asteraceae","Farfugium","japonicum","(L. f.) Kitam.","var.","luchuense","(Masam.) Kitamura","","Asteraceae","BK","BK","BK",115,"Farfugium japonicum (L.) Kitam. var. luchuense Masam.","","Farfugium japonicum var. luchuense","Farfugium japonicum (L. f.) Kitam. var. luchuense (Masam.) Kitamura",0,
" "," ",4019,"Urasoe",01/07/2010,"","ÉzÉãÉgÉmÉL","Elaeocarpus sylvestris (Lour.) Poir.",1,0,"Elaeocarpaceae",1499,5493,5493,"Elaeocarpaceae","Elaeocarpus","sylvestris","(Lour.) Poir.","","","","","ELAEOCARPACEAE","GN","GN","GN",5493,"Elaeocarpus sylvestris (Lour.) Poir.","","Elaeocarpus sylvestris","Elaeocarpus sylvestris (Lour.) Poir.",0,
" "," ",4019,"Urasoe",01/07/2010,"","ÉAÉJÉ~ÉYÉL","Wendlandia formosana Cowan",1,0,"Rubiaceae",1500,4782,4782,"Rubiaceae","Wendlandia","formosana","Cowan","","","","","RUBIACEAE","BU","BU","BU",4782,"Wendlandia formosana Cowan","","Wendlandia formosana","Wendlandia formosana Cowan",0,
" "," ",4019,"Urasoe",01/07/2010,"","ÉSÉEÉVÉÖÉEÉ^ÉjÉèÉ^Éä","Asplenium australasicum (J. Sm.) Hook.",1,0,"Aspleniaceae",1501,3489,3489,"Aspleniaceae","Asplenium","australasicum","(J. Sm.) Hook.","","","","","ASPLENIACEAE","GN","GN","GN",3489,"Asplenium australasicum (J. Sm.) Hook.","","Asplenium australasicum","Asplenium australasicum (J. Sm.) Hook.",0,
" "," ",4019,"Urasoe",01/07/2010,"","É\ÉeÉc","Cycas revoluta Thunb.",1,0,"Cycadaceae",1502,3964,3964,"Cycadaceae","Cycas","revoluta","Thunb.","","","","","CYCADACEAE","BK","BK","BK",3964,"Cycas revoluta Thunb.","","Cycas revoluta","Cycas revoluta Thunb.",0,
" "," ",4019,"Urasoe",01/07/2010,"F645","ÉXÉQsp36","Carex spp.36",1,0,"Cruciferae",1503,30178,30178,"Cyperaceae","Carex","spp.36","","","","","","CYPERACEAE","-","-","-",30178,"Carex spp.36","","Carex spp.36","Carex spp.36",0,
" "," ",4019,"Urasoe",01/07/2010,"","ÉmÉAÉTÉKÉI","Ipomoea acuminata (Vahl) Roem. & Schult.",1,0,"Convolvulaceae",1504,29947,29947,"Convolvulaceae","Ipomoea","acuminata","(Vahl) Roem. & Schult.","","","","","CONVOLVULACEAE","GN","GN","GN",29947,"Ipomoea acuminata (Vahl) Roem. & Schult.","","Ipomoea acuminata","Ipomoea acuminata (Vahl) Roem. & Schult.",0,
" "," ",4019,"Urasoe",01/07/2010,"","ÉäÉÖÉEÉLÉÖÉEÉ}Éc","Pinus luchuensis Mayr",1,0,"Pinaceae",1505,29913,29913,"Pinaceae","Pinus","luchuensis","Mayr","","","","","PINACEAE","GD","GD","GD",29913,"Pinus luchuensis Mayr","","Pinus luchuensis","Pinus luchuensis Mayr",0,
"S"," ",4019,"Urasoe",01/07/2010,"F646","ÉäÉÖÉEÉLÉÖÉEÉ{É^ÉìÉdÉã","Clematis grata Wall. var. ryukyuensis Tamura",1,0,"Ranunculaceae",1506,14126,10439,"Ranunculaceae","Clematis","grata","Wall.","","","Tamura","","RANUNCULACEAE","GN","","?",14126,"Clematis grata Wall.","","Clematis grata var. ryukyuensis","Clematis grata Wall. var. ryukyuensis Tamura",14126,
" "," ",4019,"Urasoe",01/07/2010,"F647","ÉmÉ`ÉhÉÅ","Hydrocotyle maritima Honda",1,0,"Umbelliferae",1507,5756,5756,"Umbelliferae","Hydrocotyle","maritima","Honda","","","","","Apiaceae","GN","GN","GN",5756,"Hydrocotyle maritima Honda","","Hydrocotyle maritima","Hydrocotyle maritima Honda",0,
" "," ",4019,"Urasoe",01/07/2010,"","ÉJÉcÉÇÉEÉCÉmÉf","Ctenitis subglandulosa (Hance) Ching",1,0,"Aspidiaceae",1508,3709,3709,"Dryopteridaceae","Ctenitis","subglandulosa","(Hance) Ching","","","","","DRYOPTERIDACEAE","GN","GN","GN",3709,"Ctenitis subglandulosa (Hance) Ching","","Ctenitis subglandulosa","Ctenitis subglandulosa (Hance) Ching",0,
"S"," ",4019,"Urasoe",01/07/2010,"","ÉtÉJÉmÉL","Schefflera octophylla (Lour.) Harms",1,0,"Araliaceae",1509,9291,5741,"Araliaceae","Schefflera","heptaphylla","(Lour.) Harms","","","","","ARALIACEAE","GN","syn","syn",9291,"Schefflera heptaphylla (L.) Frodin","","Schefflera octophylla","Schefflera octophylla (Lour.) Harms",9291,
" "," ",4019,"Urasoe",01/07/2010,"","ÉIÉIÉoÉR","Plantago asiatica L.",1,0,"Plantaginaceae",1510,5144,5144,"Plantaginaceae","Plantago","asiatica","L.","","","","","PLANTAGINACEAE","GN","GN","GN",5144,"Plantago asiatica L.","","Plantago asiatica","Plantago asiatica L.",0,
" "," ",4019,"Urasoe",01/07/2010,"","ÉVÉâÉ^É}ÉJÉYÉâ","Psychotria serpens L.",1,0,"Rubiaceae",1511,4827,4827,"Rubiaceae","Psychotria","serpens","L.","","","","","RUBIACEAE","GN","GN","GN",4827,"Psychotria serpens L.","","Psychotria serpens","Psychotria serpens L.",0,
" "," ",4019,"Urasoe",01/07/2010,"F648","ÉAÉIÉXÉQsp37","Carex breviculmis R. Br.",1,0,"Cyperaceae",1512,19642,19642,"Cyperaceae","Carex","breviculmis","R. Br.","","","","","CYPERACEAE","GN","GN","GN",19642,"Carex breviculmis R.Br.","","Carex breviculmis","Carex breviculmis R. Br.",0,
" "," ",4019,"Urasoe",01/07/2010,"","ÉIÉIÉCÉ^Ér","Ficus pumila L.",1,0,"Moraceae",1513,9779,9779,"Moraceae","Ficus","pumila","L.","","","","","MORACEAE","GN","GN","GN",9779,"Ficus pumila L.","","Ficus pumila","Ficus pumila L.",0,
" "," ",4019,"Urasoe",01/07/2010,"","ÉKÉWÉÖÉ}Éã","Ficus microcarpa L. f.",1,0,"Moraceae",1514,9776,9776,"Moraceae","Ficus","microcarpa","L. f.","","","","","MORACEAE","GN","GN","GN",9776,"Ficus microcarpa L.f.","","Ficus microcarpa","Ficus microcarpa L. f.",0,
" "," ",4019,"Urasoe",01/07/2010,"","ÉNÉ`ÉiÉV","Gardenia jasminoides Ellis f. grandiflora (Lour.) Makino",1,0,"Rubiaceae",1515,4791,4791,"Rubiaceae","Gardenia","jasminoides","Ellis f. grandiflora (Lour.) Makino","","","","","RUBIACEAE","GN","GN","GN",4791,"Gardenia jasminoides Ellis","","Gardenia jasminoides","Gardenia jasminoides Ellis f. grandiflora (Lour.) Makino",0,
" "," ",4019,"Urasoe",01/07/2010,"F649","ÉRÉSÉÅÉ~ÉY","Pilea microphylla (L.) Liebm.",1,0,"Urticaceae",1516,9822,9822,"Urticaceae","Pilea","microphylla","(L.) Liebm.","","","","","URTICACEAE","GN","GN","GN",9822,"Pilea microphylla (L.) Liebm.","","Pilea microphylla","Pilea microphylla (L.) Liebm.",0,
" "," ",4019,"Urasoe",01/07/2010,"F650","ÉcÉ{ÉNÉT","Centella asiatica (L.) Urban",1,0,"Umbelliferae",1517,29900,5759,"Umbelliferae","Centella","asiatica","(L.) Urban","","","","","Umbelliferae","GN","GN","GN",5759,"Centella asiatica (L.) Urb.","","Centella asiatica","Centella asiatica (L.) Urban",0,
" "," ",4019,"Urasoe",01/07/2010,"F651","ÉäÉÖÉEÉLÉÖÉEÉnÉäÉMÉä","Kalopanax septemlobus (Thunb. ex Murray) Koidz. var. lutchuensis (Nakai) Ohwi",1,0,"Araliaceae",1518,757,757,"Araliaceae","Kalopanax","septemlobus","(Thunb. ex Murray) Koidz.","var.","lutchuensis","(Naka","","ARALIACEAE","GD","GD","GD",757,"Kalopanax septemlobus (Thunb.) Koidz. var. lutchuensis Nakai","","Kalopanax septemlobus var. lutchuensis","Kalopanax septemlobus (Thunb. ex Murray) Koidz. var. lutchuensis (Naka",0,
" "," ",4019,"Urasoe",01/07/2010,"","ÉAÉtÉäÉJÉzÉEÉZÉìÉJ","Impatiens wallerinana Hook. f.",1,0,"Balsaminaceae",1519,30001,30249,"Balsaminaceae","Impatiens","wallerinana","Hook. f.","","","","","BALSAMINACEAE","","","GN",30249,"Impatiens wallerinana Hook. f.","","Impatiens walleriana","Impatiens wallerinana Hook. f.",0,
" "," ",4019,"Urasoe",01/07/2010,"","ÉgÉPÉCÉ\ÉEsp38","Passiflora spp.38",1,0,"Passifloraceae",1520,30179,30179,"","Passiflora","spp.38","","","","","","PASSIFLORACEAE","-","-","-",30179,"Passiflora spp.38","","Passiflora spp.38","Passiflora spp.38",0,
" "," ",4019,"Urasoe",01/07/2010,"F652","ÉNÉçÉ~ÉmÉIÉLÉiÉèÉXÉYÉÅÉEÉ","Zehneria liukiuensis (Nakai) Jeffrey ex Walker",1,0,"Cucurbitaceae",1521,5639,5639,"Cucurbitaceae","Zehneria","liukiuensis","(Nakai) Jeffrey ex Walker","","","","","CUCURBITACEAE","BK","BK","BK",5639,"Zehneria liukiuensis (Nakai) E. Walker","","Zehneria liukiuensis","Zehneria liukiuensis (Nakai) Jeffrey ex Walker",0,
" "," ",4019,"Urasoe",01/07/2010,"","ÉIÉIÉoÉCÉkÉrÉè","Ficus septica Burm. f.",1,0,"Moraceae",1522,9791,9791,"Moraceae","Ficus","septica","Burm. f.","","","","","MORACEAE","GN","GN","GN",9791,"Ficus septica Burm.f.","","Ficus septica","Ficus septica Burm. f.",0,
" "," ",4019,"Urasoe",01/07/2010,"","ÉTÉ^É\ÉE","Peperomia japonica Makino",1,0,"Piperaceae",1523,30309,30309,"Piperaceae","Peperomia","japonica","Makino","","","","","PIPERACEAE","GD","GD","GN",30309,"Peperomia japonica Makino","","Peperomia japonica","Peperomia japonica Makino",0,
" "," ",4019,"Urasoe",01/07/2010,"F653","É}ÉÅÉdÉ^","Lemmaphyllum microphyllum Presl",1,0,"Polypodiaceae",1524,3915,3915,"Polypodiaceae","Lemmaphyllum","microphyllum","Presl","","","","","POLYPODIACEAE","GN","GN","GN",3915,"Lemmaphyllum microphyllum C. Presl","","Lemmaphyllum microphyllum","Lemmaphyllum microphyllum Presl",0,
" "," ",4019,"Urasoe",01/07/2010,"F654","ÉÑÉRÉEÉJ","Cestrum nocturnum L.",1,0,"-",1525,29964,29964,"","Cestrum","nocturnum","L.","","","","","SOLANACEAE","GN","GN","GN",29964,"Cestrum nocturnum L.","","Cestrum nocturnum","Cestrum nocturnum L.",0,
